kind,geoid,name,qualified_name,state,state_name,west,south,east,north
county,21239,Woodford,Woodford County,KY,Kentucky,-84.866003,37.847020,-84.625079,38.195426
county,22001,Acadia,Acadia Parish,LA,Louisiana,-92.632291,30.049126,-92.141509,30.481182
county,22003,Allen,Allen Parish,LA,Louisiana,-93.131188,30.423591,-92.582741,30.899276
county,22005,Ascension,Ascension Parish,LA,Louisiana,-91.106559,30.062749,-90.631905,30.346880
county,22007,Assumption,Assumption Parish,LA,Louisiana,-91.259878,29.626814,-90.885452,30.081744
county,22009,Avoyelles,Avoyelles Parish,LA,Louisiana,-92.280738,30.847968,-91.677302,31.343811
county,22011,Beauregard,Beauregard Parish,LA,Louisiana,-93.741679,30.402547,-92.976749,30.883615
county,22013,Bienville,Bienville Parish,LA,Louisiana,-93.428745,32.147413,-92.773173,32.585265
county,22015,Bossier,Bossier Parish,LA,Louisiana,-93.845224,32.235148,-93.372722,33.019457
county,22017,Caddo,Caddo Parish,LA,Louisiana,-94.043147,32.195625,-93.461792,33.019372
county,22019,Calcasieu,Calcasieu Parish,LA,Louisiana,-93.765822,30.038370,-92.887529,30.490523
county,22021,Caldwell,Caldwell Parish,LA,Louisiana,-92.312518,31.927383,-91.867603,32.277348
county,22023,Cameron,Cameron Parish,LA,Louisiana,-93.929208,29.585846,-92.614600,30.052709
county,22025,Catahoula,Catahoula Parish,LA,Louisiana,-92.023515,31.221083,-91.535305,31.971690
county,22027,Claiborne,Claiborne Parish,LA,Louisiana,-93.238647,32.584807,-92.724743,33.018393
county,22029,Concordia,Concordia Parish,LA,Louisiana,-91.867422,30.970362,-91.377992,31.762086
county,22031,De Soto,De Soto Parish,LA,Louisiana,-94.042752,31.843632,-93.353234,32.345646
county,22033,East Baton Rouge,East Baton Rouge Parish,LA,Louisiana,-91.316547,30.312469,-90.844181,30.719458
county,22035,East Carroll,East Carroll Parish,LA,Louisiana,-91.457614,32.537593,-91.002962,33.005084
county,22037,East Feliciana,East Feliciana Parish,LA,Louisiana,-91.320706,30.649548,-90.825829,30.999630
county,22039,Evangeline,Evangeline Parish,LA,Louisiana,-92.633839,30.480478,-92.172314,31.001560
county,22041,Franklin,Franklin Parish,LA,Louisiana,-91.933189,31.871896,-91.450571,32.405768
county,22043,Grant,Grant Parish,LA,Louisiana,-92.973529,31.388045,-92.196131,31.797369
county,22045,Iberia,Iberia Parish,LA,Louisiana,-92.031850,29.473925,-91.221729,30.122413
county,22047,Iberville,Iberville Parish,LA,Louisiana,-91.701339,30.025560,-91.019324,30.497747
county,22049,Jackson,Jackson Parish,LA,Louisiana,-92.822191,32.145980,-92.311937,32.496408
county,22051,Jefferson,Jefferson Parish,LA,Louisiana,-90.280296,29.166944,-89.906586,30.189613
county,22053,Jefferson Davis,Jefferson Davis Parish,LA,Louisiana,-93.131224,30.037455,-92.583209,30.488390
county,22055,Lafayette,Lafayette Parish,LA,Louisiana,-92.284675,30.036986,-91.905544,30.381559
county,22057,Lafourche,Lafourche Parish,LA,Louisiana,-91.006890,29.065252,-90.012939,29.922007
county,22059,LaSalle,LaSalle Parish,LA,Louisiana,-92.384441,31.323091,-92.005624,31.927934
county,22061,Lincoln,Lincoln Parish,LA,Louisiana,-92.880926,32.452970,-92.415129,32.759977
county,22063,Livingston,Livingston Parish,LA,Louisiana,-90.991475,30.175163,-90.473680,30.650015
county,22065,Madison,Madison Parish,LA,Louisiana,-91.557283,32.120353,-90.875631,32.562540
county,22067,Morehouse,Morehouse Parish,LA,Louisiana,-92.085617,32.505774,-91.432694,33.008162
county,22069,Natchitoches,Natchitoches Parish,LA,Louisiana,-93.441689,31.346751,-92.716190,32.148509
county,22071,Orleans,Orleans Parish,LA,Louisiana,-90.140074,29.866661,-89.625522,30.198660
county,22073,Ouachita,Ouachita Parish,LA,Louisiana,-92.415577,32.258730,-91.903280,32.723003
county,22075,Plaquemines,Plaquemines Parish,LA,Louisiana,-90.075683,28.928609,-89.003869,29.905004
county,22077,Pointe Coupee,Pointe Coupee Parish,LA,Louisiana,-91.823072,30.482590,-91.309752,31.020012
county,22079,Rapides,Rapides Parish,LA,Louisiana,-92.981460,30.891362,-92.072390,31.517476
county,22081,Red River,Red River Parish,LA,Louisiana,-93.614690,31.887074,-93.121188,32.237526
county,22083,Richland,Richland Parish,LA,Louisiana,-92.034473,32.151550,-91.430908,32.667322
county,22085,Sabine,Sabine Parish,LA,Louisiana,-93.879639,31.165581,-93.236444,31.845832
county,22087,St. Bernard,St. Bernard Parish,LA,Louisiana,-90.012102,29.634022,-88.817017,30.161760
county,22089,St. Charles,St. Charles Parish,LA,Louisiana,-90.549740,29.692028,-90.167274,30.163410
county,22091,St. Helena,St. Helena Parish,LA,Louisiana,-90.912240,30.649385,-90.565821,30.999733
county,22093,St. James,St. James Parish,LA,Louisiana,-90.963745,29.889246,-90.642111,30.166448
county,22095,St. John the Baptist,St. John the Baptist Parish,LA,Louisiana,-90.688850,29.883094,-90.154034,30.298985
county,22097,St. Landry,St. Landry Parish,LA,Louisiana,-92.493259,30.298817,-91.678896,30.849964
county,22099,St. Martin,St. Martin Parish,LA,Louisiana,-91.988718,29.699402,-91.089465,30.498133
county,22101,St. Mary,St. Mary Parish,LA,Louisiana,-91.880999,29.477801,-91.082611,29.956304
county,22103,St. Tammany,St. Tammany Parish,LA,Louisiana,-90.257410,30.149891,-89.528092,30.712444
county,22105,Tangipahoa,Tangipahoa Parish,LA,Louisiana,-90.567198,30.234337,-90.160636,31.000359
county,22107,Tensas,Tensas Parish,LA,Louisiana,-91.580017,31.733242,-91.030507,32.249667
county,22109,Terrebonne,Terrebonne Parish,LA,Louisiana,-91.339768,29.044923,-90.376573,29.777926
county,22111,Union,Union Parish,LA,Louisiana,-92.734057,32.580899,-92.052075,33.014398
county,22113,Vermilion,Vermilion Parish,LA,Louisiana,-92.737217,29.531497,-91.967868,30.149422
county,22115,Vernon,Vernon Parish,LA,Louisiana,-93.578207,30.859362,-92.823870,31.364491
county,22117,Washington,Washington Parish,LA,Louisiana,-90.347304,30.665057,-89.727072,31.004831
county,22119,Webster,Webster Parish,LA,Louisiana,-93.530714,32.409926,-93.146446,33.018616
county,22121,West Baton Rouge,West Baton Rouge Parish,LA,Louisiana,-91.485155,30.322472,-91.142105,30.658677
county,22123,West Carroll,West Carroll Parish,LA,Louisiana,-91.638883,32.581956,-91.261565,33.006099
county,22125,West Feliciana,West Feliciana Parish,LA,Louisiana,-91.750119,30.653961,-91.176140,31.044794
county,22127,Winn,Winn Parish,LA,Louisiana,-92.976035,31.708528,-92.311937,32.147920
county,23001,Androscoggin,Androscoggin County,ME,Maine,-70.485288,43.906710,-69.993792,44.487217
county,23003,Aroostook,Aroostook County,ME,Maine,-70.023361,45.572848,-67.750422,47.459686
county,23005,Cumberland,Cumberland County,ME,Maine,-70.866583,43.526964,-69.857032,44.171036
county,23007,Franklin,Franklin County,ME,Maine,-70.835536,44.458942,-69.927661,45.667828
county,23009,Hancock,Hancock County,ME,Maine,-68.863051,44.096567,-67.958772,45.252577
county,23011,Kennebec,Kennebec County,ME,Maine,-70.132595,44.107662,-69.372419,44.720271
county,23013,Knox,Knox County,ME,Maine,-69.451251,43.820242,-68.553922,44.364653
county,23015,Lincoln,Lincoln County,ME,Maine,-69.813549,43.751084,-69.282027,44.342870
county,23017,Oxford,Oxford County,ME,Maine,-71.083924,43.785053,-70.238904,45.347250
county,23019,Penobscot,Penobscot County,ME,Maine,-69.355667,44.644023,-67.939760,46.395782
county,23021,Piscataquis,Piscataquis County,ME,Maine,-69.833105,45.010956,-68.776061,46.574053
county,23023,Sagadahoc,Sagadahoc County,ME,Maine,-70.051824,43.699735,-69.700152,44.167862
county,23025,Somerset,Somerset County,ME,Maine,-70.552831,44.577264,-69.266785,46.574053
county,23027,Waldo,Waldo County,ME,Maine,-69.506382,44.171429,-68.798272,44.754588
county,23029,Washington,Washington County,ME,Maine,-68.105017,44.366273,-66.949895,45.689012
county,23031,York,York County,ME,Maine,-70.989037,42.977764,-70.327303,43.814254
county,24001,Allegany,Allegany County,MD,Maryland,-79.067559,39.438455,-78.313325,39.723043
county,24003,Anne Arundel,Anne Arundel County,MD,Maryland,-76.840362,38.712744,-76.394498,39.237398
county,24005,Baltimore,Baltimore County,MD,Maryland,-76.895560,39.195408,-76.321427,39.721203
county,24009,Calvert,Calvert County,MD,Maryland,-76.701960,38.316527,-76.381482,38.769275
county,24011,Caroline,Caroline County,MD,Maryland,-76.015045,38.635358,-75.707356,39.143345
county,24013,Carroll,Carroll County,MD,Maryland,-77.311355,39.348656,-76.787097,39.720802
county,24015,Cecil,Cecil County,MD,Maryland,-76.233259,39.360843,-75.766693,39.722199
county,24017,Charles,Charles County,MD,Maryland,-77.274220,38.254491,-76.662514,38.706028
county,24019,Dorchester,Dorchester County,MD,Maryland,-76.333549,38.115116,-75.701565,38.704185
county,24021,Frederick,Frederick County,MD,Maryland,-77.677164,39.220336,-77.106839,39.720018
county,24023,Garrett,Garrett County,MD,Maryland,-79.487651,39.202107,-78.928419,39.722883
county,24025,Harford,Harford County,MD,Maryland,-76.569449,39.274555,-76.060025,39.721305
county,24027,Howard,Howard County,MD,Maryland,-77.187113,39.103142,-76.696774,39.369323
county,24029,Kent,Kent County,MD,Maryland,-76.277367,39.008625,-75.755962,39.382549
county,24031,Montgomery,Montgomery County,MD,Maryland,-77.527282,38.934343,-76.888505,39.353502
county,24033,Prince George's,Prince George's County,MD,Maryland,-77.086265,38.535372,-76.669515,39.131292
county,24035,Queen Anne's,Queen Anne's County,MD,Maryland,-76.376202,38.836125,-75.747671,39.261820
county,24037,St. Mary's,St. Mary's County,MD,Maryland,-76.874354,38.037902,-76.320136,38.513733
county,24039,Somerset,Somerset County,MD,Maryland,-76.056066,37.911717,-75.539633,38.298845
county,24041,Talbot,Talbot County,MD,Maryland,-76.390694,38.572344,-75.896316,38.945102
county,24043,Washington,Washington County,MD,Maryland,-78.363458,39.318450,-77.469145,39.722689
county,24045,Wicomico,Wicomico County,MD,Maryland,-75.920335,38.227560,-75.307011,38.560736
county,24047,Worcester,Worcester County,MD,Maryland,-75.661827,37.994206,-75.048939,38.451970
county,24510,Baltimore,Baltimore city,MD,Maryland,-76.711519,39.197207,-76.529453,39.372205
county,25001,Barnstable,Barnstable County,MA,Massachusetts,-70.687785,41.514779,-69.928393,42.082337
county,25003,Berkshire,Berkshire County,MA,Massachusetts,-73.508142,42.039862,-72.948703,42.745940
county,25005,Bristol,Bristol County,MA,Massachusetts,-71.381700,41.481105,-70.818440,42.095539
county,25007,Dukes,Dukes County,MA,Massachusetts,-70.950950,41.249068,-70.446233,41.521779
county,25009,Essex,Essex County,MA,Massachusetts,-71.256188,42.416197,-70.573377,42.886589
county,25011,Franklin,Franklin County,MA,Massachusetts,-73.023709,42.303283,-72.224932,42.741135
county,25013,Hampden,Hampden County,MA,Massachusetts,-73.075052,41.997595,-72.135011,42.343860
county,25015,Hampshire,Hampshire County,MA,Massachusetts,-73.068508,42.183390,-72.203281,42.556037
county,25017,Middlesex,Middlesex County,MA,Massachusetts,-71.898770,42.156782,-71.020377,42.736638
county,25019,Nantucket,Nantucket County,MA,Massachusetts,-70.309245,41.237964,-69.960181,41.391702
county,25021,Norfolk,Norfolk County,MA,Massachusetts,-71.503078,41.985084,-70.781462,42.351861
county,25023,Plymouth,Plymouth County,MA,Massachusetts,-71.080483,41.623432,-70.525567,42.343892
county,25025,Suffolk,Suffolk County,MA,Massachusetts,-71.191247,42.227911,-70.922598,42.450118
county,25027,Worcester,Worcester County,MA,Massachusetts,-72.315819,42.008065,-71.478027,42.721559
county,26001,Alcona,Alcona County,MI,Michigan,-83.888539,44.508976,-83.270288,44.859539
county,26003,Alger,Alger County,MI,Michigan,-87.116634,46.158562,-85.864549,46.690914
county,26005,Allegan,Allegan County,MI,Michigan,-86.273763,42.418890,-85.543021,42.768937
county,26007,Alpena,Alpena County,MI,Michigan,-83.890439,44.856458,-83.192673,45.207123
county,26009,Antrim,Antrim County,MI,Michigan,-85.443110,44.812372,-84.847309,45.207766
county,26011,Arenac,Arenac County,MI,Michigan,-84.166576,43.910480,-83.427265,44.163519
county,26013,Baraga,Baraga County,MI,Michigan,-88.679392,46.419926,-87.991289,46.967003
county,26015,Barry,Barry County,MI,Michigan,-85.545564,42.419728,-85.071609,42.770784
county,26017,Bay,Bay County,MI,Michigan,-84.168127,43.478957,-83.698816,43.996974
county,26019,Benzie,Benzie County,MI,Michigan,-86.259029,44.512969,-85.815109,44.778590
county,26021,Berrien,Berrien County,MI,Michigan,-86.824828,41.759447,-86.222821,42.243541
county,26023,Branch,Branch County,MI,Michigan,-85.293626,41.759366,-84.825069,42.072868
county,26025,Calhoun,Calhoun County,MI,Michigan,-85.299550,42.070366,-84.709556,42.422182
county,26027,Cass,Cass County,MI,Michigan,-86.226097,41.759051,-85.760117,42.071484
county,26029,Charlevoix,Charlevoix County,MI,Michigan,-85.844023,45.114903,-84.732687,45.840840
county,26031,Cheboygan,Cheboygan County,MI,Michigan,-84.734413,45.198727,-84.204495,45.788209
county,26033,Chippewa,Chippewa County,MI,Michigan,-85.239331,45.912563,-83.473221,46.773315
county,26035,Clare,Clare County,MI,Michigan,-85.088811,43.813676,-84.606037,44.164242
county,26037,Clinton,Clinton County,MI,Michigan,-84.837628,42.769479,-84.363659,43.118851
county,26039,Crawford,Crawford County,MI,Michigan,-84.850929,44.507223,-84.370643,44.858184
county,26041,Delta,Delta County,MI,Michigan,-87.367849,45.477867,-86.459114,46.159103
county,26043,Dickinson,Dickinson County,MI,Michigan,-88.136110,45.722526,-87.615914,46.246865
county,26045,Eaton,Eaton County,MI,Michigan,-85.075582,42.421428,-84.600403,42.770784
county,26047,Emmet,Emmet County,MI,Michigan,-85.119737,45.271045,-84.729865,45.789301
county,26049,Genesee,Genesee County,MI,Michigan,-83.932071,42.780821,-83.453297,43.223131
county,26051,Gladwin,Gladwin County,MI,Michigan,-84.608104,43.813560,-84.165904,44.161788
county,26053,Gogebic,Gogebic County,MI,Michigan,-90.418136,46.097330,-88.990857,46.765475
county,26055,Grand Traverse,Grand Traverse County,MI,Michigan,-85.817802,44.512122,-85.332836,44.991875
county,26057,Gratiot,Gratiot County,MI,Michigan,-84.845962,43.117637,-84.367760,43.466288
county,26059,Hillsdale,Hillsdale County,MI,Michigan,-84.826491,41.696118,-84.360416,42.073456
county,26061,Houghton,Houghton County,MI,Michigan,-88.991236,46.419704,-88.226990,47.286210
county,26063,Huron,Huron County,MI,Michigan,-83.481212,43.667621,-82.606757,44.068266
county,26065,Ingham,Ingham County,MI,Michigan,-84.603137,42.421951,-84.140616,42.776639
county,26067,Ionia,Ionia County,MI,Michigan,-85.312526,42.769743,-84.836889,43.120213
county,26069,Iosco,Iosco County,MI,Michigan,-83.886634,44.161786,-83.316740,44.511733
county,26071,Iron,Iron County,MI,Michigan,-88.991236,45.920750,-88.116571,46.420139
county,26073,Isabella,Isabella County,MI,Michigan,-85.088811,43.466006,-84.606037,43.815365
county,26075,Jackson,Jackson County,MI,Michigan,-84.718602,42.070366,-84.130771,42.424867
county,26077,Kalamazoo,Kalamazoo County,MI,Michigan,-85.766066,42.069327,-85.293626,42.421522
county,26079,Kalkaska,Kalkaska County,MI,Michigan,-85.334000,44.510391,-84.847309,44.859608
county,26081,Kent,Kent County,MI,Michigan,-85.790662,42.768099,-85.309626,43.294405
county,26083,Keweenaw,Keweenaw County,MI,Michigan,-89.262800,47.199782,-87.586224,48.238800
county,26085,Lake,Lake County,MI,Michigan,-86.043507,43.814099,-85.562319,44.167088
county,26087,Lapeer,Lapeer County,MI,Michigan,-83.460733,42.880432,-82.983647,43.327049
county,26089,Leelanau,Leelanau County,MI,Michigan,-86.155845,44.774507,-85.526734,45.491596
county,26091,Lenawee,Lenawee County,MI,Michigan,-84.363297,41.706625,-83.763150,42.082430
county,26093,Livingston,Livingston County,MI,Michigan,-84.158189,42.423904,-83.664808,42.783263
county,26095,Luce,Luce County,MI,Michigan,-85.865025,46.244631,-85.237839,46.755679
county,26097,Mackinac,Mackinac County,MI,Michigan,-85.865401,45.720094,-84.114161,46.245722
county,26099,Macomb,Macomb County,MI,Michigan,-83.102891,42.447055,-82.705375,42.897541
county,26101,Manistee,Manistee County,MI,Michigan,-86.388799,44.164197,-85.817755,44.518305
county,26103,Marquette,Marquette County,MI,Michigan,-88.117407,45.985117,-87.116125,46.966312
county,26105,Mason,Mason County,MI,Michigan,-86.514742,43.815611,-86.037884,44.178688
county,26107,Mecosta,Mecosta County,MI,Michigan,-85.562808,43.466190,-85.084996,43.815483
county,26109,Menominee,Menominee County,MI,Michigan,-87.888052,45.094762,-87.263860,45.986014
county,26111,Midland,Midland County,MI,Michigan,-84.608100,43.466006,-84.166975,43.828434
county,26113,Missaukee,Missaukee County,MI,Michigan,-85.338404,44.161375,-84.850929,44.512303
county,26115,Monroe,Monroe County,MI,Michigan,-83.773922,41.723547,-83.181659,42.094245
county,26117,Montcalm,Montcalm County,MI,Michigan,-85.562744,43.118793,-84.835305,43.468201
county,26119,Montmorency,Montmorency County,MI,Michigan,-84.371737,44.854905,-83.880234,45.202071
county,26121,Muskegon,Muskegon County,MI,Michigan,-86.461539,43.117395,-85.790448,43.472487
county,26123,Newaygo,Newaygo County,MI,Michigan,-86.039780,43.292925,-85.562249,43.815611
county,26125,Oakland,Oakland County,MI,Michigan,-83.689384,42.431179,-83.083393,42.888647
county,26127,Oceana,Oceana County,MI,Michigan,-86.540916,43.467447,-86.037884,43.819572
county,26129,Ogemaw,Ogemaw County,MI,Michigan,-84.370643,44.160538,-83.883245,44.509065
county,26131,Ontonagon,Ontonagon County,MI,Michigan,-89.885387,46.332308,-88.863906,47.031186
county,26133,Osceola,Osceola County,MI,Michigan,-85.564554,43.813592,-85.087403,44.165140
county,26135,Oscoda,Oscoda County,MI,Michigan,-84.372004,44.507223,-83.886634,44.856635
county,26137,Otsego,Otsego County,MI,Michigan,-84.857452,44.855039,-84.366614,45.201936
county,26139,Ottawa,Ottawa County,MI,Michigan,-86.271996,42.767509,-85.782106,43.205976
county,26141,Presque Isle,Presque Isle County,MI,Michigan,-84.252020,45.198621,-83.381632,45.626247
county,26143,Roscommon,Roscommon County,MI,Michigan,-84.855795,44.160482,-84.366324,44.511453
county,26145,Saginaw,Saginaw County,MI,Michigan,-84.369925,43.128452,-83.695258,43.568899
county,26147,St. Clair,St. Clair County,MI,Michigan,-82.996257,42.522210,-82.413474,43.168934
county,26149,St. Joseph,St. Joseph County,MI,Michigan,-85.791335,41.759049,-85.292069,42.071553
county,26151,Sanilac,Sanilac County,MI,Michigan,-83.120396,43.154099,-82.503428,43.690467
county,26153,Schoolcraft,Schoolcraft County,MI,Michigan,-86.615601,45.757121,-85.864568,46.505852
county,26155,Shiawassee,Shiawassee County,MI,Michigan,-84.367891,42.775778,-83.922516,43.132782
county,26157,Tuscola,Tuscola County,MI,Michigan,-83.699651,43.221419,-83.103826,43.728649
county,26159,Van Buren,Van Buren County,MI,Michigan,-86.364265,42.069280,-85.762943,42.420715
county,26161,Washtenaw,Washtenaw County,MI,Michigan,-84.134079,42.071577,-83.539396,42.435166
county,26163,Wayne,Wayne County,MI,Michigan,-83.551907,42.033339,-82.870239,42.451009
county,26165,Wexford,Wexford County,MI,Michigan,-85.821450,44.164197,-85.334000,44.512984
